,Выгрузка банкетов за март 2026,,,,,,,,,,
251,1027,Сочная кукуруза,Да,Детское меню,01.03.2026,1,330,990,0,990,3
252,1027,Тесло шоу до 40 мин,Да,Анимация,01.03.2026,1,15 000,15 000,0,15 000,1
253,1027,Фруктовый зайчик,Да,Детское меню,01.03.2026,1,530,1 590,0,1 590,3
254,1188,Анимация Уенсдей,Да,Анимация,01.03.2026,1,0,0,0,0,1
255,1188,Ассорти брускет,Да,На компанию,01.03.2026,1,1 500,1 500,0,1 500,1
256,1188,Ассорти мясных деликатесов,Да,На компанию,01.03.2026,1,1 590,1 590,0,1 590,1
257,1188,Браслет красный банкетный,Да,Браслет,01.03.2026,1,0,0,0,0,1
258,1188,Вода 2л,Да,Холодные напитки,01.03.2026,1,0,0,0,0,2
259,1188,Двойной Капучино,Да,Горячие напитки,01.03.2026,1,380,380,0,380,1
260,1188,Двойной Капучино с кокосовым молоком,Да,Горячие напитки,01.03.2026,1,460,460,0,460,1
261,1188,Капучино,Да,Горячие напитки,01.03.2026,1,250,500,0,500,2
262,1188,Картофель фри с наггетсами ,Да,Гарниры,01.03.2026,1,0,0,0,0,4
263,1188,Лимонад клубничный 1 л,Да,Холодные напитки,01.03.2026,1,550,550,0,550,1
264,1188,Лимонад мохито 1 л,Да,Холодные напитки,01.03.2026,1,550,550,0,550,1
265,1188,Морс клюквенный 1л,Да,Холодные напитки,01.03.2026,1,0,0,0,0,4
266,1188,Овощной котенок,Да,Детское меню,01.03.2026,1,0,0,0,0,4
267,1188,пицца 4 сыра со сливочным соусом,Да,Пицца,01.03.2026,1,0,0,0,0,1
268,1188,пицца маргарита,Да,Пицца,01.03.2026,1,0,0,0,0,2
269,1188,пицца пепперони,Да,Пицца,01.03.2026,1,0,0,0,0,1
270,1188,Премиум Выходные,Да,Праздники,01.03.2026,1,57 900,57 900,0,57 900,1
271,1188,Ризотто с грибами,Да,Паста,01.03.2026,1,680,1 360,0,1 360,2
272,1188,Свеча на торт,Да,Шары,01.03.2026,1,50,50,0,50,1
273,1188,Слаймы,Да,Праздники,01.03.2026,1,0,0,0,,1
274,1188,Сырная тарелка,Да,На компанию,01.03.2026,1,1 190,1 190,0,1 190,1
275,1188,Торт  1 категории,Да,Торт,01.03.2026,1,4 200,8 400,0,8 400,2
276,1188,Треш-коробка М,Да,Праздники,01.03.2026,1,0,0,0,,1
277,1188,фруктовый медвежонок,Да,Детское меню,01.03.2026,1,0,0,0,0,2
278,1188,Эспрессо,Да,Горячие напитки,01.03.2026,1,190,190,0,190,1
279,1237,Аква минерали 2 л,Да,Холодные напитки,16.03.2026,1,390,390,0,390,1
280,1237,Американо,Да,Горячие напитки,16.03.2026,1,190,190,0,190,1
281,1237,Анимация Гарри Потер,Да,Анимация,16.03.2026,1,0,0,0,0,1
282,1237,Ассорти брускет,Да,На компанию,16.03.2026,1,1 500,1 500,0,1 500,1
283,1237,Ассорти горячих закусок,Да,На компанию,16.03.2026,1,1 690,1 690,0,1 690,1
284,1237,Без  газа,Да,Холодные напитки,16.03.2026,1,0,0,0,0,2
285,1237,Билет банкетный Б,Да,Билеты,16.03.2026,1,1 790,3 580,0,3 580,2
286,1237,Билет Именник Будни,Да,Билеты,16.03.2026,1,890,890,0,890,1
287,1237,Билет МногоМама Будни,Да,Билеты,16.03.2026,1,1 340,5 360,0,5 360,4
288,1237,Браслет голубой безлимит,Да,Браслет,16.03.2026,1,0,0,0,0,5
289,1237,Браслет красный банкетный,Да,Браслет,16.03.2026,1,0,0,0,0,10
290,1237,Бургер Джек Дениэлс,Да,Горячее,16.03.2026,1,920,920,0,920,1
291,1237,Вителло тоннато,Да,Закуски,16.03.2026,1,990,1 980,0,1 980,2
292,1237,Вода 2л,Да,Холодные напитки,16.03.2026,1,0,0,0,0,2
293,1237,"Вода Агуша 0,33",Да,Товары касса,16.03.2026,1,110,110,0,110,1
294,1237,"Вода Байкал 0,75 без газа",Да,Холодные напитки,16.03.2026,1,650,650,0,650,1
295,1237,"Вода Байкал 0,75 с газом",Да,Холодные напитки,16.03.2026,1,650,650,0,650,1
296,1237,Грибной крем-суп,Да,Супы,16.03.2026,1,550,550,0,550,1
297,1237,Двойное Эспрессо,Да,Горячие напитки,16.03.2026,1,250,250,0,250,1
298,1237,Двойной Капучино,Да,Горячие напитки,16.03.2026,1,380,760,0,760,2
299,1237,Двойной Латте,Да,Горячие напитки,16.03.2026,1,380,380,0,380,1
300,1237,Диадема Эльзы,Да,Праздники,16.03.2026,1,0,0,0,,1
301,1237,Капучино,Да,Горячие напитки,16.03.2026,1,250,750,0,750,3
302,1237,Карпаччо из мраморной говядины,Да,Закуски,16.03.2026,1,950,950,0,950,1
303,1237,Картофель фри,Да,Гарниры,16.03.2026,1,320,640,0,640,2
304,1237,Картофель фри с наггетсами ,Да,Гарниры,16.03.2026,1,0,0,0,0,4
305,1237,Китайская сенча,Да,Горячие напитки,16.03.2026,1,350,700,0,700,2
306,1237,Крейзи Шейк шоколадный,Да,Коктейли,16.03.2026,1,560,560,0,560,1
307,1237,Куриные крылья в соусе свит-чили,Да,Горячее,16.03.2026,1,790,1 580,0,1 580,2
308,1237,Латте,Да,Горячие напитки,16.03.2026,1,250,500,0,500,2
309,1237,Лимон ,Да,Допы,16.03.2026,1,50,50,0,50,1
310,1237,Лимонад классический 1 л,Да,Холодные напитки,16.03.2026,1,550,1 100,0,1 100,2
311,1237,Лимонад классический 400 мл,Да,Холодные напитки,16.03.2026,1,290,580,0,580,2
312,1237,Лимонад клубничный 1 л,Да,Холодные напитки,16.03.2026,1,550,550,0,550,1
313,1237,Лимонад мохито 1 л,Да,Холодные напитки,16.03.2026,1,550,550,0,550,1
314,1237,Лимонад мохито 400 мл,Да,Холодные напитки,16.03.2026,1,290,580,0,580,2
315,1237,Липтон Зеленый,Да,Холодные напитки,16.03.2026,1,230,230,0,230,1
316,1237,Молочный улун,Да,Горячие напитки,16.03.2026,1,350,350,0,350,1
317,1237,Мороженое Бабл Гам,Да,Десерты,16.03.2026,1,150,150,0,150,1
318,1237,Мороженое вишневое,Да,Десерты,16.03.2026,1,150,150,0,150,1
319,1237,Морс вишневый 1 л,Да,Холодные напитки,16.03.2026,1,600,600,0,600,1
320,1237,Морс вишневый 200 мл,Да,Холодные напитки,16.03.2026,1,230,230,0,230,1
321,1237,Морс клюквенный 1 л,Да,Холодные напитки,16.03.2026,1,600,600,0,600,1
322,1237,Морс клюквенный 1л,Да,Холодные напитки,16.03.2026,1,0,0,0,0,4
323,1237,Овощной котенок,Да,Детское меню,16.03.2026,1,0,0,0,0,4
324,1237,Панна котта малиновая,Да,Десерты,16.03.2026,1,290,290,0,290,1
325,1237,"Пироженое ""Брауни с соленой карамелью""",Да,Десерты,16.03.2026,1,290,870,0,870,3
326,1237,"Пироженое ""Птифур""",Да,Десерты,16.03.2026,1,150,150,0,150,1
327,1237,"Пироженое ШУ "" Ваниль""",Да,Десерты,16.03.2026,1,150,150,0,150,1
328,1237,"Пироженое ШУ ""Фисташка с малиной""",Да,Десерты,16.03.2026,1,150,150,0,150,1
329,1237,"Пироженое ШУ ""Шоколад""",Да,Десерты,16.03.2026,1,150,150,0,150,1
330,1237,пицца 4 сыра со сливочным соусом,Да,Пицца,16.03.2026,1,0,0,0,0,1
331,1237,Пицца 4 сыра со сливочным соусом,Да,Пицца,16.03.2026,1,890,890,0,890,1
332,1237,Пицца деревенская,Да,Пицца,16.03.2026,1,960,960,0,960,1
333,1237,пицца маргарита,Да,Пицца,16.03.2026,1,0,0,0,0,2
334,1237,пицца пепперони,Да,Пицца,16.03.2026,1,0,0,0,0,1
335,1237,Пицца с пармской ветчиной и страчителлой,Да,Пицца,16.03.2026,1,1 130,1 130,0,1 130,1
336,1237,Премиум Будни,Да,Праздники,16.03.2026,1,47 900,47 900,0,47 900,1
337,1237,Ризотто с морепродуктами,Да,Паста,16.03.2026,1,980,1 960,0,1 960,2
338,1237,С газом,Да,Холодные напитки,16.03.2026,1,0,0,0,0,1
339,1237,Салат греческий,Да,Салаты,16.03.2026,1,650,650,0,650,1
340,1237,"Салат с креветками,авокадо и рукколой",Да,Салаты,16.03.2026,1,860,3 440,0,3 440,4
341,1237,Салат с ростбифом и запеченым перцем,Да,Салаты,16.03.2026,1,840,1 680,0,1 680,2
342,1237,Семейный хит,Да,Фотоуслуги,16.03.2026,1,9 900,9 900,0,9 900,1
343,1237,"Сервис ""Пробковый сбор""",Да,Пробковый сбор,16.03.2026,1,2 000,2 000,0,2 000,1
344,1237,"Тарталетка "" Лимон-Лайм""",Да,Десерты,16.03.2026,1,350,700,0,700,2
345,1237,Томленые щечки с картофельным пюре,Да,Горячее,16.03.2026,1,900,2 700,0,2 700,3
346,1237,Треш-коробка М,Да,Праздники,16.03.2026,1,0,0,0,,1
347,1237,фруктовый медвежонок,Да,Детское меню,16.03.2026,1,0,0,0,0,2
348,1237,Чизбургер,Да,Горячее,16.03.2026,1,880,880,0,880,1
349,1237,Эверест Кола,Да,Холодные напитки,16.03.2026,1,230,460,0,460,2
350,1275,Аква минерали 2 л,Да,Холодные напитки,15.03.2026,1,390,780,0,780,2
351,1275,Ассам,Да,Горячие напитки,15.03.2026,1,350,1 750,0,1 750,5
352,1275,Без  газа,Да,Холодные напитки,15.03.2026,1,0,0,0,0,2
353,1275,Билет банкетный В,Да,Билеты,15.03.2026,1,2 390,9 560,0,9 560,4
354,1275,Билет Именниник В,Да,Билеты,15.03.2026,1,1 190,1 190,0,1 190,1
355,1275,Браслет голубой безлимит,Да,Браслет,15.03.2026,1,0,0,0,0,1
356,1275,Браслет красный банкетный,Да,Браслет,15.03.2026,1,0,0,0,0,4
357,1275,Домашние пельмешки со сметаной,Да,Детское меню,15.03.2026,1,540,2 700,0,2 700,5
358,1275,Интерактивная АП до 10 детей 1 час,Да,Анимация,15.03.2026,1,8 000,8 000,0,8 000,1
359,1275,Куриные наггетсы с картошкой фри,Да,Детское меню,15.03.2026,1,540,7 020,0,7 020,13
360,1275,Морс клюквенный 1 л,Да,Холодные напитки,15.03.2026,1,600,3 600,0,3 600,6
361,1275,Овощной котенок,Да,Детское меню,15.03.2026,1,430,2 150,0,2 150,5
362,1275,Овощной сет,Да,На компанию,15.03.2026,1,990,990,0,990,1
363,1275,Пицца 4 сыра со сливочным соусом,Да,Пицца,15.03.2026,1,890,2 670,0,2 670,3
364,1275,Пицца маргарита,Да,Пицца,15.03.2026,1,650,1 950,0,1 950,3
365,1275,Пицца пепперони,Да,Пицца,15.03.2026,1,820,2 460,0,2 460,3
366,1275,Фото А5 (до 5 шт),Да,Фотоуслуги,15.03.2026,1,800,1 600,0,1 600,2
367,1275,Фруктовый медвежонок,Да,Детское меню,15.03.2026,1,760,4 560,0,4 560,6
368,1275,Ценные эмоции ,Да,Фотоуслуги,15.03.2026,1,4 900,4 900,0,4 900,1
369,1284,Аква минерали 500 мл,Да,Холодные напитки,01.03.2026,1,150,1 050,0,1 050,7
370,1284,Ассам,Да,Горячие напитки,01.03.2026,1,350,350,0,350,1
371,1284,Ассорти брускет,Да,На компанию,01.03.2026,1,1 500,3 000,0,3 000,2
372,1284,Без  газа,Да,Холодные напитки,01.03.2026,1,0,0,0,0,7
373,1284,Билет безлимитный В,Да,Билеты,01.03.2026,1,2 390,2 390,0,2 390,1
374,1284,Билет Именниник В,Да,Билеты,01.03.2026,1,1 190,1 190,0,1 190,1
375,1284,Браслет голубой безлимит,Да,Браслет,01.03.2026,1,0,0,0,0,2
376,1284,Капучино,Да,Горячие напитки,01.03.2026,1,250,750,0,750,3
377,1284,Картофель фри,Да,Гарниры,01.03.2026,1,320,960,0,960,3
378,1284,Куриные крылья в соусе свит-чили,Да,Горячее,01.03.2026,1,790,2 370,0,2 370,3
379,1284,Пепперони,Да,Допы,01.03.2026,1,270,270,0,270,1
380,1284,Пицца 4 сыра с томатным соусом,Да,Пицца,01.03.2026,1,830,830,0,830,1
381,1284,Пицца 4 сыра со сливочным соусом,Да,Пицца,01.03.2026,1,890,890,0,890,1
382,1284,Пицца деревенская,Да,Пицца,01.03.2026,1,960,960,0,960,1
383,1284,"Салат с креветками,авокадо и рукколой",Да,Салаты,01.03.2026,1,860,860,0,860,1
384,1284,Салат с хрустящими баклажанами,Да,Салаты,01.03.2026,1,670,670,0,670,1
385,1284,Свиные ребра BBQ,Да,Горячее,01.03.2026,1,980,2 940,0,2 940,3
386,1284,"Сервис ""Сладкий сбор""",Да,Пробковый сбор,01.03.2026,1,2 000,2 000,0,2 000,1
387,1284,Хлебная корзина,Да,Пицца,01.03.2026,1,180,180,0,180,1
388,1284,Цезарь с куриной грудкой,Да,Салаты,01.03.2026,1,720,720,0,720,1
389,1284,Эверест Кола,Да,Холодные напитки,01.03.2026,1,230,2 760,0,2 760,12
390,1314,Аква минерали 500 мл,Да,Холодные напитки,07.03.2026,1,150,2 400,0,2 400,16
391,1314,Анимация Злодеи ДС,Да,Анимация,07.03.2026,1,0,0,0,0,1
392,1314,Ассам,Да,Горячие напитки,07.03.2026,1,350,1 050,0,1 050,3
393,1314,Без  газа,Да,Холодные напитки,07.03.2026,1,0,0,0,0,16
394,1314,Браслет красный банкетный,Да,Браслет,07.03.2026,1,0,0,0,0,1
395,1314,Вода 2л,Да,Холодные напитки,07.03.2026,1,0,0,0,0,2
396,1314,Доплата Фиджитал Квест ,Да,Прадники прочее,07.03.2026,1,2 000,2 000,0,2 000,1
397,1314,Картофель фри,Да,Гарниры,07.03.2026,1,320,320,0,320,1
398,1314,Картофель фри с наггетсами ,Да,Гарниры,07.03.2026,1,0,0,0,0,4
399,1314,Морс клюквенный 1л,Да,Холодные напитки,07.03.2026,1,0,0,0,0,4
400,1314,Овощной котенок,Да,Детское меню,07.03.2026,1,0,0,0,0,4
401,1314,пицца 4 сыра со сливочным соусом,Да,Пицца,07.03.2026,1,0,0,0,0,1
402,1314,пицца маргарита,Да,Пицца,07.03.2026,1,0,0,0,0,2
403,1314,пицца пепперони,Да,Пицца,07.03.2026,1,0,0,0,0,1
404,1314,Премиум Выходные,Да,Праздники,07.03.2026,1,57 900,57 900,0,57 900,1
405,1314,Ризотто с морепродуктами,Да,Паста,07.03.2026,1,980,980,0,980,1
406,1314,Семейный хит,Да,Фотоуслуги,07.03.2026,1,9 900,9 900,0,9 900,1
407,1314,Слаймы,Да,Праздники,07.03.2026,1,0,0,0,,1
408,1314,Стейк из лосося с цукини,Да,Горячее,07.03.2026,1,1 350,1 350,0,1 350,1
409,1314,Торт  1 категории,Да,Торт,07.03.2026,1,4 200,8 400,0,8 400,2
410,1314,Треш-коробка М,Да,Праздники,07.03.2026,1,0,0,0,,1
411,1314,"Филе судака на подушке из слив,ризотто",Да,Горячее,07.03.2026,1,1 080,1 080,0,1 080,1
412,1314,фруктовый медвежонок,Да,Детское меню,07.03.2026,1,0,0,0,0,2
413,1334,Анимация Злодеи ДС,Да,Анимация,13.03.2026,1,0,0,0,0,1
414,1334,Браслет красный банкетный,Да,Браслет,13.03.2026,1,0,0,0,0,8
415,1334,Вода 2л,Да,Холодные напитки,13.03.2026,1,0,0,0,0,2
416,1334,Картофель фри с наггетсами ,Да,Гарниры,13.03.2026,1,0,0,0,0,4
417,1334,Мини диско,Да,Праздники,13.03.2026,1,0,0,0,,1
418,1334,Морс клюквенный 1л,Да,Холодные напитки,13.03.2026,1,0,0,0,0,4
419,1334,Овощной котенок,Да,Детское меню,13.03.2026,1,0,0,0,0,4
420,1334,Оружие майнкрафт,Да,Праздники,13.03.2026,1,0,0,0,,1
421,1334,пицца 4 сыра со сливочным соусом,Да,Пицца,13.03.2026,1,0,0,0,0,1
422,1334,пицца маргарита,Да,Пицца,13.03.2026,1,0,0,0,0,2
423,1334,пицца пепперони,Да,Пицца,13.03.2026,1,0,0,0,0,1
424,1334,Премиум Будни,Да,Праздники,13.03.2026,1,47 900,47 900,0,47 900,1
425,1334,"Сервис ""Сладкий сбор""",Да,Пробковый сбор,13.03.2026,1,2 000,2 000,0,2 000,1
426,1334,фруктовый медвежонок,Да,Детское меню,13.03.2026,1,0,0,0,0,2
427,1408,Анимация Злодеи ДС,Да,Анимация,23.03.2026,1,0,0,0,0,1
428,1408,Базовый Будни,Да,Праздники,23.03.2026,1,24 900,24 900,0,24 900,1
429,1408,Билет Банкетный Мод,Да,Билеты,23.03.2026,1,0,0,0,0,8
430,1408,Браслет красный банкетный,Да,Браслет,23.03.2026,1,0,0,0,0,1
431,1408,Двойной Капучино с миндальным молоком,Да,Горячие напитки,23.03.2026,1,460,460,0,460,1
432,1408,Картофель фри,Да,Гарниры,23.03.2026,1,320,2 560,0,2 560,8
433,1408,Лимонад клубничный 1 л,Да,Холодные напитки,23.03.2026,1,550,1 100,0,1 100,2
434,1408,Морс вишневый 1 л,Да,Холодные напитки,23.03.2026,1,600,3 000,0,3 000,5
435,1408,Морс клюквенный 1 л,Да,Холодные напитки,23.03.2026,1,600,1 800,0,1 800,3
436,1408,Овощной котенок,Да,Детское меню,23.03.2026,1,430,1 290,0,1 290,3
437,1408,Пиньятта,Да,Прадники прочее,23.03.2026,1,3 500,3 500,0,3 500,1
438,1408,Пицца 4 сыра со сливочным соусом,Да,Пицца,23.03.2026,1,890,1 780,0,1 780,2
439,1408,Пицца деревенская,Да,Пицца,23.03.2026,1,960,960,0,960,1
440,1408,Пицца маргарита,Да,Пицца,23.03.2026,1,650,1 950,0,1 950,3
441,1408,Пицца пепперони,Да,Пицца,23.03.2026,1,820,2 460,0,2 460,3
442,1408,Сочная кукуруза,Да,Детское меню,23.03.2026,1,330,660,0,660,2
443,1408,Фото А5 (до 5 шт),Да,Фотоуслуги,23.03.2026,1,800,1 600,0,1 600,2
444,1408,Фруктовый зайчик,Да,Детское меню,23.03.2026,1,530,1 590,0,1 590,3
445,1449,Аква минерали 2 л,Да,Холодные напитки,07.03.2026,1,390,390,0,390,1
446,1449,Ассам,Да,Горячие напитки,07.03.2026,1,350,700,0,700,2
447,1449,Ассорти брускет,Да,На компанию,07.03.2026,1,1 500,1 500,0,1 500,1
448,1449,Без  газа,Да,Холодные напитки,07.03.2026,1,0,0,0,0,1
449,1449,Билет банкетный В,Да,Билеты,07.03.2026,1,2 390,7 170,0,7 170,3
450,1449,Билет Именниник В,Да,Билеты,07.03.2026,1,1 190,1 190,0,1 190,1
451,1449,Браслет голубой безлимит,Да,Браслет,07.03.2026,1,0,0,0,0,1
452,1449,Браслет красный банкетный,Да,Браслет,07.03.2026,1,0,0,0,0,3
453,1449,"Вода Агуша 0,33",Да,Товары касса,07.03.2026,1,110,440,0,440,4
454,1449,Куриные крылья в соусе свит-чили,Да,Горячее,07.03.2026,1,790,790,0,790,1
455,1449,Куриные наггетсы с картошкой фри,Да,Детское меню,07.03.2026,1,540,2 700,0,2 700,5
456,1449,Морс вишневый 1 л,Да,Холодные напитки,07.03.2026,1,600,3 000,0,3 000,5
457,1449,Пицца 4 сыра со сливочным соусом,Да,Пицца,07.03.2026,1,890,890,0,890,1
458,1449,Пицца пепперони,Да,Пицца,07.03.2026,1,820,820,0,820,1
459,1449,Пицца с грушей и горгонзолой,Да,Пицца,07.03.2026,1,970,970,0,970,1
460,1449,"Сервис ""Сладкий сбор""",Да,Пробковый сбор,07.03.2026,1,2 000,2 000,0,2 000,1
461,1449,Шар гелевый,Да,Товары касса,07.03.2026,1,210,1 050,0,1 050,5
462,1449,Шар цифра,Да,Товары касса,07.03.2026,1,690,690,0,690,1
463,1561,Аква минерали 2 л,Да,Холодные напитки,06.03.2026,1,390,1 560,0,1 560,4
464,1561,Американо,Да,Горячие напитки,06.03.2026,1,190,190,0,190,1
465,1561,Ассам,Да,Горячие напитки,06.03.2026,1,350,350,0,350,1
466,1561,Без  газа,Да,Холодные напитки,06.03.2026,1,0,0,0,0,4
467,1561,Билет Именник Будни,Да,Билеты,06.03.2026,1,890,890,0,890,1
468,1561,Билет счастливое утро Б,Да,Билеты,06.03.2026,1,1 290,7 740,0,7 740,6
469,1561,Браслет голубой безлимит,Да,Браслет,06.03.2026,1,0,0,0,0,7
470,1561,Жасминовый,Да,Горячие напитки,06.03.2026,1,350,350,0,350,1
471,1561,Картофельное пюре,Да,Гарниры,06.03.2026,1,0,0,0,0,1
472,1561,Котлетка-эскимо из курицы,Да,Детское меню,06.03.2026,1,590,590,0,590,1
473,1561,Куриные наггетсы с картошкой фри,Да,Детское меню,06.03.2026,1,540,3 780,0,3 780,7
474,1561,Лимонад мохито 1 л,Да,Холодные напитки,06.03.2026,1,550,550,0,550,1
475,1561,Морс клюквенный 1 л,Да,Холодные напитки,06.03.2026,1,600,1 200,0,1 200,2
476,1561,Овощной сет,Да,На компанию,06.03.2026,1,990,1 980,0,1 980,2
477,1561,Пицца 4 сыра со сливочным соусом,Да,Пицца,06.03.2026,1,890,1 780,0,1 780,2
478,1561,Пицца маргарита,Да,Пицца,06.03.2026,1,650,650,0,650,1
479,1561,Пицца пепперони,Да,Пицца,06.03.2026,1,820,1 640,0,1 640,2
480,1561,"Сервис ""Сладкий сбор""",Да,Пробковый сбор,06.03.2026,1,2 000,2 000,0,2 000,1
481,1561,Супчик с картофелем и фрикадельками из курицы,Да,Детское меню,06.03.2026,1,420,420,0,420,1
482,1561,Хлебная корзина,Да,Пицца,06.03.2026,1,180,180,0,180,1
483,1561,Эверест Кола,Да,Холодные напитки,06.03.2026,1,230,460,0,460,2
484,1561,Эрл Грей,Да,Горячие напитки,06.03.2026,1,350,350,0,350,1
485,1564,Аква минерали 2 л,Да,Холодные напитки,14.03.2026,1,390,780,0,780,2
486,1564,Без  газа,Да,Холодные напитки,14.03.2026,1,0,0,0,0,2
487,1564,Билет банкетный В,Да,Билеты,14.03.2026,1,2 390,16 730,0,16 730,7
488,1564,Билет Именниник В,Да,Билеты,14.03.2026,1,1 190,1 190,0,1 190,1
489,1564,Билет МногоМама В,Да,Билеты,14.03.2026,1,1 790,3 580,0,3 580,2
490,1564,Браслет голубой безлимит,Да,Браслет,14.03.2026,1,0,0,0,0,3
491,1564,Браслет красный банкетный,Да,Браслет,14.03.2026,1,0,0,0,0,7
492,1564,"Капкейк ""Брауни""",Да,Десерты,14.03.2026,1,290,1 740,0,1 740,6
493,1564,"Капкейк ""Ченая смородина""",Да,Десерты,14.03.2026,1,290,1 740,0,1 740,6
494,1564,Картофель фри,Да,Гарниры,14.03.2026,1,320,3 200,0,3 200,10
495,1564,Лимонад клубничный 1 л,Да,Холодные напитки,14.03.2026,1,550,1 100,0,1 100,2
496,1564,Лимонад мохито 1 л,Да,Холодные напитки,14.03.2026,1,550,1 100,0,1 100,2
497,1564,Минидиско 30 мин,Да,Анимация,14.03.2026,1,4 500,4 500,0,4 500,1
498,1564,Молочный коктейль ванильный,Да,Коктейли,14.03.2026,1,420,840,0,840,2
499,1564,Молочный коктейль клубничный,Да,Коктейли,14.03.2026,1,420,420,0,420,1
500,1564,Молочный коктейль шоколадный,Да,Коктейли,14.03.2026,1,420,840,0,840,2
501,1564,Мороженое ванильное,Да,Десерты,14.03.2026,1,150,150,0,150,1
502,1564,Морс клюквенный 1 л,Да,Холодные напитки,14.03.2026,1,600,1 200,0,1 200,2
503,1564,Овощной котенок,Да,Детское меню,14.03.2026,1,430,860,0,860,2
504,1564,Овощной сет,Да,На компанию,14.03.2026,1,990,990,0,990,1
505,1564,Пицца деревенская,Да,Пицца,14.03.2026,1,960,1 920,0,1 920,2
506,1564,Пицца пепперони,Да,Пицца,14.03.2026,1,820,2 460,0,2 460,3
507,1564,Соус барбекю 40 гр,Да,Соусы,14.03.2026,1,100,200,0,200,2
508,1564,Соус сырный,Да,Соусы,14.03.2026,1,100,200,0,200,2
509,1564,Фруктовый медвежонок,Да,Детское меню,14.03.2026,1,760,1 520,0,1 520,2
510,1583,Авторский чай малина,Да,Горячие напитки,24.03.2026,1,450,900,0,900,2
511,1583,Авторский чай облепиха,Да,Горячие напитки,24.03.2026,1,450,900,0,900,2
